Nome_arquivo	Temperatura_inicial	SAMAX	Qtd_Reaquecimentos	Metodo_Vizinho	Função_Objetivo	Iteração
1	100	10	14	1	63	26
1	100	10	14	1	60	27
1	100	10	14	1	62	28
1	100	10	14	1	63	29
1	100	10	14	1	64	30
1	100	10	14	1	62	31
1	100	10	14	1	64	32
1	100	10	14	1	63	33
1	100	10	14	1	62	34
1	100	10	14	1	60	35
1	100	10	14	1	61	36
1	100	10	14	1	63	37
1	100	10	14	1	63	38
1	100	10	14	1	63	39
1	100	10	14	1	64	40
1	100	10	14	1	64	41
1	100	10	14	1	61	42
1	100	10	14	1	63	43
1	100	10	14	1	64	44
1	100	10	14	1	62	45
1	100	10	14	1	61	46
1	100	10	14	1	64	47
1	100	10	14	1	62	48
1	100	10	14	1	60	49
1	100	10	14	1	60	50
1	100	10	14	1	64	51
1	100	10	14	1	63	52
1	100	10	14	1	62	53
1	100	10	14	1	63	54
1	100	10	14	1	62	55
1	100	10	14	1	62	56
1	100	10	14	1	62	57
1	100	10	14	1	64	58
1	100	10	14	1	62	59
1	100	10	14	1	63	60
1	100	10	14	1	61	61
1	100	10	14	1	64	62
1	100	10	14	1	61	63
1	100	10	14	1	64	64
1	100	10	14	1	62	65
1	100	10	14	1	64	66
1	100	10	14	1	64	67
1	100	10	14	1	63	68
1	100	10	14	1	63	69
1	100	10	14	1	64	70
1	100	10	14	1	64	71
1	100	10	14	1	62	72
1	100	10	14	1	61	73
1	100	10	14	1	61	74
1	100	10	14	1	59	75
1	100	10	14	1	64	76
1	100	10	14	1	63	77
1	100	10	14	1	62	78
1	100	10	14	1	63	79
1	100	10	14	1	63	80
1	100	10	14	1	63	81
1	100	10	14	1	63	82
1	100	10	14	1	64	83
1	100	10	14	1	63	84
1	100	10	14	1	62	85
1	100	10	14	1	62	86
1	100	10	14	1	63	87
1	100	10	14	1	63	88
1	100	10	14	1	60	89
1	100	10	14	1	61	90
1	100	10	14	1	63	91
1	100	10	14	1	63	92
1	100	10	14	1	63	93
1	100	10	14	1	64	94
1	100	10	14	1	64	95
1	100	10	14	1	65	96
1	100	10	14	1	62	97
1	100	10	14	1	63	98
1	100	10	14	1	65	99
1	100	10	14	1	64	100
1	100	10	14	2	62	1
1	100	10	14	2	60	2
1	100	10	14	2	60	3
1	100	10	14	2	62	4
1	100	10	14	2	59	5
1	100	10	14	2	62	6
1	100	10	14	2	63	7
1	100	10	14	2	61	8
1	100	10	14	2	61	9
1	100	10	14	2	60	10
1	100	10	14	2	59	11
1	100	10	14	2	64	12
1	100	10	14	2	60	13
1	100	10	14	2	58	14
1	100	10	14	2	58	15
1	100	10	14	2	60	16
1	100	10	14	2	60	17
1	100	10	14	2	60	18
1	100	10	14	2	60	19
1	100	10	14	2	59	20
1	100	10	14	2	62	21
1	100	10	14	2	63	22
1	100	10	14	2	60	23
1	100	10	14	2	61	24
1	100	10	14	2	60	25
1	100	10	14	2	63	26
1	100	10	14	2	63	27
1	100	10	14	2	60	28
1	100	10	14	2	64	29
1	100	10	14	2	59	30
1	100	10	14	2	61	31
1	100	10	14	2	60	32
1	100	10	14	2	63	33
1	100	10	14	2	62	34
1	100	10	14	2	60	35
1	100	10	14	2	59	36
1	100	10	14	2	61	37
1	100	10	14	2	57	38
1	100	10	14	2	61	39
1	100	10	14	2	61	40
1	100	10	14	2	62	41
1	100	10	14	2	60	42
1	100	10	14	2	62	43
1	100	10	14	2	61	44
1	100	10	14	2	63	45
1	100	10	14	2	61	46
1	100	10	14	2	61	47
1	100	10	14	2	61	48
1	100	10	14	2	60	49
1	100	10	14	2	59	50
1	100	10	14	2	63	51
1	100	10	14	2	62	52
1	100	10	14	2	61	53
1	100	10	14	2	61	54
1	100	10	14	2	64	55
1	100	10	14	2	63	56
1	100	10	14	2	60	57
1	100	10	14	2	60	58
1	100	10	14	2	62	59
1	100	10	14	2	61	60
1	100	10	14	2	65	61
1	100	10	14	2	60	62
1	100	10	14	2	60	63
1	100	10	14	2	59	64
1	100	10	14	2	61	65
1	100	10	14	2	57	66
1	100	10	14	2	58	67
1	100	10	14	2	60	68
1	100	10	14	2	63	69
1	100	10	14	2	59	70
1	100	10	14	2	60	71
1	100	10	14	2	58	72
1	100	10	14	2	61	73
1	100	10	14	2	62	74
1	100	10	14	2	61	75
1	100	10	14	2	60	76
1	100	10	14	2	57	77
1	100	10	14	2	62	78
1	100	10	14	2	63	79
1	100	10	14	2	62	80
1	100	10	14	2	59	81
1	100	10	14	2	60	82
1	100	10	14	2	59	83
1	100	10	14	2	58	84
1	100	10	14	2	61	85
1	100	10	14	2	58	86
1	100	10	14	2	60	87
1	100	10	14	2	64	88
1	100	10	14	2	58	89
1	100	10	14	2	62	90
1	100	10	14	2	60	91
1	100	10	14	2	61	92
1	100	10	14	2	63	93
1	100	10	14	2	61	94
1	100	10	14	2	59	95
1	100	10	14	2	60	96
1	100	10	14	2	62	97
1	100	10	14	2	62	98
1	100	10	14	2	61	99
1	100	10	14	2	56	100
2	100	10	7	1	58	1
2	100	10	7	1	58	2
2	100	10	7	1	58	3
2	100	10	7	1	58	4
2	100	10	7	1	58	5
2	100	10	7	1	58	6
2	100	10	7	1	58	7
2	100	10	7	1	58	8
2	100	10	7	1	57	9
2	100	10	7	1	57	10
2	100	10	7	1	57	11
2	100	10	7	1	58	12
2	100	10	7	1	58	13
2	100	10	7	1	58	14
2	100	10	7	1	58	15
2	100	10	7	1	58	16
2	100	10	7	1	58	17
2	100	10	7	1	58	18
2	100	10	7	1	58	19
2	100	10	7	1	57	20
2	100	10	7	1	58	21
2	100	10	7	1	58	22
2	100	10	7	1	58	23
2	100	10	7	1	58	24
2	100	10	7	1	58	25
2	100	10	7	1	58	26
2	100	10	7	1	58	27
2	100	10	7	1	58	28
2	100	10	7	1	58	29
2	100	10	7	1	57	30
2	100	10	7	1	58	31
2	100	10	7	1	58	32
2	100	10	7	1	57	33
2	100	10	7	1	57	34
2	100	10	7	1	57	35
2	100	10	7	1	58	36
2	100	10	7	1	58	37
2	100	10	7	1	57	38
2	100	10	7	1	58	39
2	100	10	7	1	58	40
2	100	10	7	1	58	41
2	100	10	7	1	58	42
2	100	10	7	1	58	43
2	100	10	7	1	58	44
2	100	10	7	1	58	45
2	100	10	7	1	58	46
2	100	10	7	1	58	47
2	100	10	7	1	58	48
2	100	10	7	1	57	49
2	100	10	7	1	58	50
2	100	10	7	1	58	51
2	100	10	7	1	58	52
2	100	10	7	1	58	53
2	100	10	7	1	58	54
2	100	10	7	1	58	55
2	100	10	7	1	58	56
2	100	10	7	1	57	57
2	100	10	7	1	58	58
2	100	10	7	1	58	59
2	100	10	7	1	56	60
2	100	10	7	1	58	61
2	100	10	7	1	58	62
2	100	10	7	1	57	63
2	100	10	7	1	58	64
2	100	10	7	1	57	65
2	100	10	7	1	57	66
2	100	10	7	1	58	67
2	100	10	7	1	58	68
2	100	10	7	1	58	69
2	100	10	7	1	58	70
2	100	10	7	1	58	71
2	100	10	7	1	57	72
2	100	10	7	1	58	73
2	100	10	7	1	58	74
2	100	10	7	1	58	75
2	100	10	7	1	58	76
2	100	10	7	1	58	77
2	100	10	7	1	58	78
2	100	10	7	1	58	79
2	100	10	7	1	58	80
2	100	10	7	1	58	81
2	100	10	7	1	58	82
2	100	10	7	1	58	83
2	100	10	7	1	57	84
2	100	10	7	1	58	85
2	100	10	7	1	58	86
2	100	10	7	1	58	87
2	100	10	7	1	57	88
2	100	10	7	1	58	89
2	100	10	7	1	58	90
2	100	10	7	1	58	91
2	100	10	7	1	56	92
2	100	10	7	1	58	93
2	100	10	7	1	58	94
2	100	10	7	1	58	95
2	100	10	7	1	58	96
2	100	10	7	1	57	97
2	100	10	7	1	58	98
2	100	10	7	1	57	99
2	100	10	7	1	58	100
2	100	10	7	2	58	1
2	100	10	7	2	58	2
2	100	10	7	2	58	3
2	100	10	7	2	56	4
2	100	10	7	2	57	5
2	100	10	7	2	56	6
2	100	10	7	2	58	7
2	100	10	7	2	57	8
2	100	10	7	2	58	9
2	100	10	7	2	55	10
2	100	10	7	2	56	11
2	100	10	7	2	55	12
2	100	10	7	2	55	13
2	100	10	7	2	56	14
2	100	10	7	2	56	15
2	100	10	7	2	58	16
2	100	10	7	2	57	17
2	100	10	7	2	55	18
2	100	10	7	2	58	19
2	100	10	7	2	57	20
2	100	10	7	2	58	21
2	100	10	7	2	55	22
2	100	10	7	2	56	23
2	100	10	7	2	56	24
2	100	10	7	2	57	25
2	100	10	7	2	58	26
2	100	10	7	2	56	27
2	100	10	7	2	57	28
2	100	10	7	2	57	29
2	100	10	7	2	56	30
2	100	10	7	2	57	31
2	100	10	7	2	57	32
2	100	10	7	2	55	33
2	100	10	7	2	56	34
2	100	10	7	2	58	35
2	100	10	7	2	57	36
2	100	10	7	2	56	37
2	100	10	7	2	58	38
2	100	10	7	2	58	39
2	100	10	7	2	57	40
2	100	10	7	2	56	41
2	100	10	7	2	58	42
2	100	10	7	2	57	43
2	100	10	7	2	56	44
2	100	10	7	2	57	45
2	100	10	7	2	57	46
2	100	10	7	2	56	47
2	100	10	7	2	56	48
2	100	10	7	2	57	49
2	100	10	7	2	57	50
2	100	10	7	2	57	51
2	100	10	7	2	58	52
2	100	10	7	2	56	53
2	100	10	7	2	57	54
2	100	10	7	2	56	55
2	100	10	7	2	57	56
2	100	10	7	2	57	57
2	100	10	7	2	54	58
2	100	10	7	2	56	59
2	100	10	7	2	57	60
2	100	10	7	2	56	61
2	100	10	7	2	55	62
2	100	10	7	2	57	63
2	100	10	7	2	56	64
2	100	10	7	2	58	65
2	100	10	7	2	58	66
2	100	10	7	2	56	67
2	100	10	7	2	56	68
2	100	10	7	2	55	69
2	100	10	7	2	57	70
2	100	10	7	2	57	71
2	100	10	7	2	56	72
2	100	10	7	2	57	73
2	100	10	7	2	55	74
2	100	10	7	2	55	75
2	100	10	7	2	57	76
2	100	10	7	2	57	77
2	100	10	7	2	57	78
2	100	10	7	2	58	79
2	100	10	7	2	55	80
2	100	10	7	2	57	81
2	100	10	7	2	56	82
2	100	10	7	2	54	83
2	100	10	7	2	56	84
2	100	10	7	2	57	85
2	100	10	7	2	56	86
2	100	10	7	2	57	87
2	100	10	7	2	57	88
2	100	10	7	2	55	89
2	100	10	7	2	57	90
2	100	10	7	2	56	91
2	100	10	7	2	54	92
2	100	10	7	2	57	93
2	100	10	7	2	58	94
2	100	10	7	2	56	95
2	100	10	7	2	55	96
2	100	10	7	2	57	97
2	100	10	7	2	55	98
2	100	10	7	2	58	99
2	100	10	7	2	58	100
2	100	10	14	1	57	1
2	100	10	14	1	57	2
2	100	10	14	1	57	3
2	100	10	14	1	57	4
2	100	10	14	1	57	5
2	100	10	14	1	58	6
2	100	10	14	1	56	7
2	100	10	14	1	58	8
2	100	10	14	1	56	9
2	100	10	14	1	57	10
2	100	10	14	1	57	11
2	100	10	14	1	57	12
2	100	10	14	1	58	13
2	100	10	14	1	57	14
2	100	10	14	1	58	15
2	100	10	14	1	56	16
2	100	10	14	1	58	17
2	100	10	14	1	58	18
2	100	10	14	1	57	19
2	100	10	14	1	58	20
2	100	10	14	1	58	21
2	100	10	14	1	58	22
2	100	10	14	1	57	23
2	100	10	14	1	57	24
2	100	10	14	1	58	25
2	100	10	14	1	58	26
2	100	10	14	1	57	27
2	100	10	14	1	58	28
2	100	10	14	1	58	29
2	100	10	14	1	57	30
2	100	10	14	1	57	31
2	100	10	14	1	57	32
2	100	10	14	1	58	33
2	100	10	14	1	56	34
2	100	10	14	1	58	35
2	100	10	14	1	58	36
2	100	10	14	1	56	37
2	100	10	14	1	58	38
2	100	10	14	1	58	39
2	100	10	14	1	58	40
2	100	10	14	1	58	41
2	100	10	14	1	58	42
2	100	10	14	1	58	43
2	100	10	14	1	58	44
2	100	10	14	1	55	45
2	100	10	14	1	58	46
2	100	10	14	1	56	47
2	100	10	14	1	58	48
2	100	10	14	1	58	49
2	100	10	14	1	58	50
2	100	10	14	1	58	51
2	100	10	14	1	58	52
2	100	10	14	1	58	53
2	100	10	14	1	57	54
2	100	10	14	1	58	55
2	100	10	14	1	58	56
2	100	10	14	1	58	57
2	100	10	14	1	58	58
2	100	10	14	1	58	59
2	100	10	14	1	58	60
2	100	10	14	1	58	61
2	100	10	14	1	58	62
2	100	10	14	1	58	63
2	100	10	14	1	58	64
2	100	10	14	1	57	65
2	100	10	14	1	58	66
2	100	10	14	1	58	67
2	100	10	14	1	58	68
2	100	10	14	1	56	69
2	100	10	14	1	56	70
2	100	10	14	1	58	71
2	100	10	14	1	57	72
2	100	10	14	1	57	73
2	100	10	14	1	58	74
2	100	10	14	1	58	75
2	100	10	14	1	57	76
2	100	10	14	1	57	77
2	100	10	14	1	58	78
2	100	10	14	1	57	79
2	100	10	14	1	58	80
2	100	10	14	1	58	81
2	100	10	14	1	57	82
2	100	10	14	1	58	83
2	100	10	14	1	57	84
2	100	10	14	1	57	85
2	100	10	14	1	58	86
2	100	10	14	1	57	87
2	100	10	14	1	58	88
2	100	10	14	1	56	89
2	100	10	14	1	58	90
2	100	10	14	1	57	91
2	100	10	14	1	58	92
2	100	10	14	1	58	93
2	100	10	14	1	56	94
2	100	10	14	1	58	95
2	100	10	14	1	57	96
2	100	10	14	1	58	97
2	100	10	14	1	55	98
2	100	10	14	1	57	99
2	100	10	14	1	57	100
2	100	10	14	2	56	1
2	100	10	14	2	54	2
2	100	10	14	2	55	3
2	100	10	14	2	57	4
2	100	10	14	2	56	5
2	100	10	14	2	57	6
2	100	10	14	2	56	7
2	100	10	14	2	56	8
2	100	10	14	2	55	9
2	100	10	14	2	54	10
2	100	10	14	2	57	11
2	100	10	14	2	56	12
2	100	10	14	2	56	13
2	100	10	14	2	55	14
2	100	10	14	2	56	15
2	100	10	14	2	57	16
2	100	10	14	2	57	17
2	100	10	14	2	52	18
2	100	10	14	2	57	19
2	100	10	14	2	55	20
2	100	10	14	2	56	21
2	100	10	14	2	56	22
2	100	10	14	2	57	23
2	100	10	14	2	58	24
2	100	10	14	2	53	25
2	100	10	14	2	56	26
2	100	10	14	2	56	27
2	100	10	14	2	54	28
2	100	10	14	2	54	29
2	100	10	14	2	57	30
2	100	10	14	2	55	31
2	100	10	14	2	56	32
2	100	10	14	2	56	33
2	100	10	14	2	57	34
2	100	10	14	2	55	35
2	100	10	14	2	56	36
2	100	10	14	2	56	37
2	100	10	14	2	57	38
2	100	10	14	2	56	39
2	100	10	14	2	55	40
2	100	10	14	2	54	41
2	100	10	14	2	56	42
2	100	10	14	2	56	43
2	100	10	14	2	56	44
2	100	10	14	2	56	45
2	100	10	14	2	55	46
2	100	10	14	2	54	47
2	100	10	14	2	54	48
2	100	10	14	2	57	49
2	100	10	14	2	55	50
2	100	10	14	2	57	51
2	100	10	14	2	56	52
2	100	10	14	2	56	53
2	100	10	14	2	56	54
2	100	10	14	2	56	55
2	100	10	14	2	57	56
2	100	10	14	2	56	57
2	100	10	14	2	56	58
2	100	10	14	2	56	59
2	100	10	14	2	56	60
2	100	10	14	2	56	61
2	100	10	14	2	56	62
2	100	10	14	2	56	63
2	100	10	14	2	56	64
2	100	10	14	2	57	65
2	100	10	14	2	55	66
2	100	10	14	2	54	67
2	100	10	14	2	55	68
2	100	10	14	2	55	69
2	100	10	14	2	53	70
2	100	10	14	2	55	71
2	100	10	14	2	56	72
2	100	10	14	2	55	73
2	100	10	14	2	56	74
2	100	10	14	2	57	75
2	100	10	14	2	53	76
2	100	10	14	2	56	77
2	100	10	14	2	56	78
2	100	10	14	2	57	79
2	100	10	14	2	57	80
2	100	10	14	2	55	81
2	100	10	14	2	55	82
2	100	10	14	2	55	83
2	100	10	14	2	55	84
2	100	10	14	2	56	85
2	100	10	14	2	56	86
2	100	10	14	2	55	87
2	100	10	14	2	57	88
2	100	10	14	2	54	89
2	100	10	14	2	56	90
2	100	10	14	2	55	91
2	100	10	14	2	57	92
2	100	10	14	2	55	93
2	100	10	14	2	55	94
2	100	10	14	2	55	95
2	100	10	14	2	55	96
2	100	10	14	2	56	97
2	100	10	14	2	54	98
2	100	10	14	2	56	99
2	100	10	14	2	54	100
