Nome_arquivo	Temperatura_inicial	SAMAX	Qtd_Reaquecimentos	Metodo_Vizinho	Função_Objetivo	Iteração
1	100	10	7	2	66	89
1	100	10	7	2	66	90
1	100	10	7	2	66	91
1	100	10	7	2	68	92
1	100	10	7	2	61	93
1	100	10	7	2	63	94
1	100	10	7	2	66	95
1	100	10	7	2	66	96
1	100	10	7	2	65	97
1	100	10	7	2	67	98
1	100	10	7	2	67	99
1	100	10	7	2	64	100
1	100	10	14	1	63	1
1	100	10	14	1	65	2
1	100	10	14	1	63	3
1	100	10	14	1	61	4
1	100	10	14	1	65	5
1	100	10	14	1	65	6
1	100	10	14	1	64	7
1	100	10	14	1	66	8
1	100	10	14	1	66	9
1	100	10	14	1	64	10
1	100	10	14	1	65	11
1	100	10	14	1	67	12
1	100	10	14	1	64	13
1	100	10	14	1	66	14
1	100	10	14	1	65	15
1	100	10	14	1	65	16
1	100	10	14	1	64	17
1	100	10	14	1	61	18
1	100	10	14	1	65	19
1	100	10	14	1	64	20
1	100	10	14	1	64	21
1	100	10	14	1	64	22
1	100	10	14	1	63	23
1	100	10	14	1	65	24
1	100	10	14	1	66	25
1	100	10	14	1	65	26
1	100	10	14	1	66	27
1	100	10	14	1	65	28
1	100	10	14	1	67	29
1	100	10	14	1	64	30
1	100	10	14	1	65	31
1	100	10	14	1	64	32
1	100	10	14	1	66	33
1	100	10	14	1	66	34
1	100	10	14	1	64	35
1	100	10	14	1	65	36
1	100	10	14	1	65	37
1	100	10	14	1	66	38
1	100	10	14	1	66	39
1	100	10	14	1	63	40
1	100	10	14	1	65	41
1	100	10	14	1	64	42
1	100	10	14	1	65	43
1	100	10	14	1	62	44
1	100	10	14	1	62	45
1	100	10	14	1	66	46
1	100	10	14	1	64	47
1	100	10	14	1	65	48
1	100	10	14	1	65	49
1	100	10	14	1	65	50
1	100	10	14	1	65	51
1	100	10	14	1	65	52
1	100	10	14	1	66	53
1	100	10	14	1	65	54
1	100	10	14	1	65	55
1	100	10	14	1	64	56
1	100	10	14	1	66	57
1	100	10	14	1	61	58
1	100	10	14	1	65	59
1	100	10	14	1	65	60
1	100	10	14	1	65	61
1	100	10	14	1	64	62
1	100	10	14	1	66	63
1	100	10	14	1	66	64
1	100	10	14	1	65	65
1	100	10	14	1	64	66
1	100	10	14	1	66	67
1	100	10	14	1	65	68
1	100	10	14	1	65	69
1	100	10	14	1	65	70
1	100	10	14	1	65	71
1	100	10	14	1	65	72
1	100	10	14	1	65	73
1	100	10	14	1	66	74
1	100	10	14	1	66	75
1	100	10	14	1	62	76
1	100	10	14	1	65	77
1	100	10	14	1	65	78
1	100	10	14	1	67	79
1	100	10	14	1	64	80
1	100	10	14	1	64	81
1	100	10	14	1	63	82
1	100	10	14	1	67	83
1	100	10	14	1	67	84
1	100	10	14	1	64	85
1	100	10	14	1	66	86
1	100	10	14	1	66	87
1	100	10	14	1	64	88
1	100	10	14	1	65	89
1	100	10	14	1	62	90
1	100	10	14	1	66	91
1	100	10	14	1	64	92
1	100	10	14	1	64	93
1	100	10	14	1	64	94
1	100	10	14	1	66	95
1	100	10	14	1	66	96
1	100	10	14	1	65	97
1	100	10	14	1	63	98
1	100	10	14	1	65	99
1	100	10	14	1	66	100
1	100	10	14	2	61	1
1	100	10	14	2	62	2
1	100	10	14	2	64	3
1	100	10	14	2	61	4
1	100	10	14	2	65	5
1	100	10	14	2	62	6
1	100	10	14	2	59	7
1	100	10	14	2	65	8
1	100	10	14	2	64	9
1	100	10	14	2	64	10
1	100	10	14	2	63	11
1	100	10	14	2	62	12
1	100	10	14	2	60	13
1	100	10	14	2	63	14
1	100	10	14	2	60	15
1	100	10	14	2	65	16
1	100	10	14	2	64	17
1	100	10	14	2	63	18
1	100	10	14	2	64	19
1	100	10	14	2	66	20
1	100	10	14	2	64	21
1	100	10	14	2	61	22
1	100	10	14	2	63	23
1	100	10	14	2	66	24
1	100	10	14	2	66	25
1	100	10	14	2	62	26
1	100	10	14	2	60	27
1	100	10	14	2	61	28
1	100	10	14	2	63	29
1	100	10	14	2	63	30
1	100	10	14	2	61	31
1	100	10	14	2	62	32
1	100	10	14	2	63	33
1	100	10	14	2	63	34
1	100	10	14	2	64	35
1	100	10	14	2	63	36
1	100	10	14	2	62	37
1	100	10	14	2	64	38
1	100	10	14	2	61	39
1	100	10	14	2	63	40
1	100	10	14	2	59	41
1	100	10	14	2	61	42
1	100	10	14	2	65	43
1	100	10	14	2	65	44
1	100	10	14	2	63	45
1	100	10	14	2	63	46
1	100	10	14	2	62	47
1	100	10	14	2	63	48
1	100	10	14	2	62	49
1	100	10	14	2	64	50
1	100	10	14	2	61	51
1	100	10	14	2	59	52
1	100	10	14	2	59	53
1	100	10	14	2	61	54
1	100	10	14	2	64	55
1	100	10	14	2	64	56
1	100	10	14	2	61	57
1	100	10	14	2	62	58
1	100	10	14	2	58	59
1	100	10	14	2	64	60
1	100	10	14	2	63	61
1	100	10	14	2	63	62
1	100	10	14	2	62	63
1	100	10	14	2	63	64
1	100	10	14	2	62	65
1	100	10	14	2	62	66
1	100	10	14	2	62	67
1	100	10	14	2	63	68
1	100	10	14	2	62	69
1	100	10	14	2	64	70
1	100	10	14	2	66	71
1	100	10	14	2	63	72
1	100	10	14	2	64	73
1	100	10	14	2	64	74
1	100	10	14	2	61	75
1	100	10	14	2	61	76
1	100	10	14	2	64	77
1	100	10	14	2	63	78
1	100	10	14	2	66	79
1	100	10	14	2	66	80
1	100	10	14	2	62	81
1	100	10	14	2	65	82
1	100	10	14	2	63	83
1	100	10	14	2	62	84
1	100	10	14	2	63	85
1	100	10	14	2	64	86
1	100	10	14	2	65	87
1	100	10	14	2	62	88
1	100	10	14	2	63	89
1	100	10	14	2	62	90
1	100	10	14	2	65	91
1	100	10	14	2	63	92
1	100	10	14	2	64	93
1	100	10	14	2	64	94
1	100	10	14	2	63	95
1	100	10	14	2	65	96
1	100	10	14	2	61	97
1	100	10	14	2	65	98
1	100	10	14	2	63	99
1	100	10	14	2	63	100
2	100	10	7	1	64	1
2	100	10	7	1	64	2
2	100	10	7	1	63	3
2	100	10	7	1	64	4
2	100	10	7	1	64	5
2	100	10	7	1	65	6
2	100	10	7	1	65	7
2	100	10	7	1	63	8
2	100	10	7	1	63	9
2	100	10	7	1	64	10
2	100	10	7	1	64	11
2	100	10	7	1	64	12
2	100	10	7	1	62	13
2	100	10	7	1	65	14
2	100	10	7	1	64	15
2	100	10	7	1	63	16
2	100	10	7	1	65	17
2	100	10	7	1	64	18
2	100	10	7	1	64	19
2	100	10	7	1	64	20
2	100	10	7	1	65	21
2	100	10	7	1	65	22
2	100	10	7	1	65	23
2	100	10	7	1	62	24
2	100	10	7	1	64	25
2	100	10	7	1	64	26
2	100	10	7	1	63	27
2	100	10	7	1	64	28
2	100	10	7	1	64	29
2	100	10	7	1	64	30
2	100	10	7	1	64	31
2	100	10	7	1	62	32
2	100	10	7	1	62	33
2	100	10	7	1	64	34
2	100	10	7	1	65	35
2	100	10	7	1	65	36
2	100	10	7	1	64	37
2	100	10	7	1	65	38
2	100	10	7	1	65	39
2	100	10	7	1	64	40
2	100	10	7	1	63	41
2	100	10	7	1	65	42
2	100	10	7	1	64	43
2	100	10	7	1	64	44
2	100	10	7	1	64	45
2	100	10	7	1	63	46
2	100	10	7	1	61	47
2	100	10	7	1	64	48
2	100	10	7	1	64	49
2	100	10	7	1	64	50
2	100	10	7	1	63	51
2	100	10	7	1	64	52
2	100	10	7	1	63	53
2	100	10	7	1	65	54
2	100	10	7	1	64	55
2	100	10	7	1	62	56
2	100	10	7	1	64	57
2	100	10	7	1	62	58
2	100	10	7	1	64	59
2	100	10	7	1	65	60
2	100	10	7	1	63	61
2	100	10	7	1	65	62
2	100	10	7	1	64	63
2	100	10	7	1	63	64
2	100	10	7	1	64	65
2	100	10	7	1	65	66
2	100	10	7	1	65	67
2	100	10	7	1	63	68
2	100	10	7	1	64	69
2	100	10	7	1	64	70
2	100	10	7	1	63	71
2	100	10	7	1	63	72
2	100	10	7	1	64	73
2	100	10	7	1	65	74
2	100	10	7	1	65	75
2	100	10	7	1	64	76
2	100	10	7	1	65	77
2	100	10	7	1	64	78
2	100	10	7	1	64	79
2	100	10	7	1	64	80
2	100	10	7	1	64	81
2	100	10	7	1	64	82
2	100	10	7	1	65	83
2	100	10	7	1	64	84
2	100	10	7	1	65	85
2	100	10	7	1	63	86
2	100	10	7	1	65	87
2	100	10	7	1	64	88
2	100	10	7	1	60	89
2	100	10	7	1	65	90
2	100	10	7	1	65	91
2	100	10	7	1	63	92
2	100	10	7	1	64	93
2	100	10	7	1	63	94
2	100	10	7	1	64	95
2	100	10	7	1	64	96
2	100	10	7	1	62	97
2	100	10	7	1	63	98
2	100	10	7	1	63	99
2	100	10	7	1	64	100
2	100	10	7	2	63	1
2	100	10	7	2	64	2
2	100	10	7	2	62	3
2	100	10	7	2	64	4
2	100	10	7	2	63	5
2	100	10	7	2	61	6
2	100	10	7	2	64	7
2	100	10	7	2	63	8
2	100	10	7	2	62	9
2	100	10	7	2	62	10
2	100	10	7	2	59	11
2	100	10	7	2	61	12
2	100	10	7	2	62	13
2	100	10	7	2	60	14
2	100	10	7	2	62	15
2	100	10	7	2	61	16
2	100	10	7	2	63	17
2	100	10	7	2	62	18
2	100	10	7	2	63	19
2	100	10	7	2	62	20
2	100	10	7	2	61	21
2	100	10	7	2	62	22
2	100	10	7	2	62	23
2	100	10	7	2	60	24
2	100	10	7	2	62	25
2	100	10	7	2	61	26
2	100	10	7	2	62	27
2	100	10	7	2	64	28
2	100	10	7	2	62	29
2	100	10	7	2	62	30
2	100	10	7	2	62	31
2	100	10	7	2	60	32
2	100	10	7	2	63	33
2	100	10	7	2	62	34
2	100	10	7	2	62	35
2	100	10	7	2	62	36
2	100	10	7	2	63	37
2	100	10	7	2	61	38
2	100	10	7	2	64	39
2	100	10	7	2	62	40
2	100	10	7	2	62	41
2	100	10	7	2	61	42
2	100	10	7	2	62	43
2	100	10	7	2	62	44
2	100	10	7	2	61	45
2	100	10	7	2	63	46
2	100	10	7	2	62	47
2	100	10	7	2	61	48
2	100	10	7	2	64	49
2	100	10	7	2	60	50
2	100	10	7	2	63	51
2	100	10	7	2	62	52
2	100	10	7	2	63	53
2	100	10	7	2	63	54
2	100	10	7	2	63	55
2	100	10	7	2	62	56
2	100	10	7	2	62	57
2	100	10	7	2	63	58
2	100	10	7	2	62	59
2	100	10	7	2	61	60
2	100	10	7	2	63	61
2	100	10	7	2	60	62
2	100	10	7	2	60	63
2	100	10	7	2	62	64
2	100	10	7	2	62	65
2	100	10	7	2	61	66
2	100	10	7	2	61	67
2	100	10	7	2	62	68
2	100	10	7	2	62	69
2	100	10	7	2	63	70
2	100	10	7	2	62	71
2	100	10	7	2	63	72
2	100	10	7	2	63	73
2	100	10	7	2	62	74
2	100	10	7	2	61	75
2	100	10	7	2	63	76
2	100	10	7	2	61	77
2	100	10	7	2	61	78
2	100	10	7	2	63	79
2	100	10	7	2	63	80
2	100	10	7	2	62	81
2	100	10	7	2	63	82
2	100	10	7	2	64	83
2	100	10	7	2	63	84
2	100	10	7	2	62	85
2	100	10	7	2	64	86
2	100	10	7	2	64	87
2	100	10	7	2	61	88
2	100	10	7	2	62	89
2	100	10	7	2	62	90
2	100	10	7	2	62	91
2	100	10	7	2	63	92
2	100	10	7	2	63	93
2	100	10	7	2	62	94
2	100	10	7	2	61	95
2	100	10	7	2	60	96
2	100	10	7	2	60	97
2	100	10	7	2	62	98
2	100	10	7	2	62	99
2	100	10	7	2	62	100
2	100	10	14	1	62	1
2	100	10	14	1	63	2
2	100	10	14	1	63	3
2	100	10	14	1	64	4
2	100	10	14	1	62	5
2	100	10	14	1	63	6
2	100	10	14	1	62	7
2	100	10	14	1	63	8
2	100	10	14	1	62	9
2	100	10	14	1	64	10
2	100	10	14	1	64	11
2	100	10	14	1	65	12
2	100	10	14	1	64	13
2	100	10	14	1	63	14
2	100	10	14	1	62	15
2	100	10	14	1	65	16
2	100	10	14	1	62	17
2	100	10	14	1	61	18
2	100	10	14	1	63	19
2	100	10	14	1	63	20
2	100	10	14	1	62	21
2	100	10	14	1	61	22
2	100	10	14	1	62	23
2	100	10	14	1	64	24
2	100	10	14	1	63	25
2	100	10	14	1	63	26
2	100	10	14	1	62	27
2	100	10	14	1	64	28
2	100	10	14	1	64	29
2	100	10	14	1	64	30
2	100	10	14	1	65	31
2	100	10	14	1	62	32
2	100	10	14	1	63	33
2	100	10	14	1	64	34
2	100	10	14	1	63	35
2	100	10	14	1	63	36
2	100	10	14	1	64	37
2	100	10	14	1	63	38
2	100	10	14	1	64	39
2	100	10	14	1	64	40
2	100	10	14	1	63	41
2	100	10	14	1	63	42
2	100	10	14	1	65	43
2	100	10	14	1	64	44
2	100	10	14	1	62	45
2	100	10	14	1	63	46
2	100	10	14	1	64	47
2	100	10	14	1	64	48
2	100	10	14	1	64	49
2	100	10	14	1	62	50
2	100	10	14	1	63	51
2	100	10	14	1	62	52
2	100	10	14	1	61	53
2	100	10	14	1	62	54
2	100	10	14	1	63	55
2	100	10	14	1	64	56
2	100	10	14	1	64	57
2	100	10	14	1	63	58
2	100	10	14	1	64	59
2	100	10	14	1	62	60
2	100	10	14	1	63	61
2	100	10	14	1	63	62
2	100	10	14	1	64	63
2	100	10	14	1	63	64
2	100	10	14	1	63	65
2	100	10	14	1	65	66
2	100	10	14	1	63	67
2	100	10	14	1	62	68
2	100	10	14	1	64	69
2	100	10	14	1	65	70
2	100	10	14	1	64	71
2	100	10	14	1	62	72
2	100	10	14	1	64	73
2	100	10	14	1	64	74
2	100	10	14	1	64	75
2	100	10	14	1	64	76
2	100	10	14	1	63	77
2	100	10	14	1	62	78
2	100	10	14	1	62	79
2	100	10	14	1	63	80
2	100	10	14	1	63	81
2	100	10	14	1	63	82
2	100	10	14	1	61	83
2	100	10	14	1	63	84
2	100	10	14	1	60	85
2	100	10	14	1	62	86
2	100	10	14	1	62	87
2	100	10	14	1	65	88
2	100	10	14	1	64	89
2	100	10	14	1	63	90
2	100	10	14	1	62	91
2	100	10	14	1	64	92
2	100	10	14	1	62	93
2	100	10	14	1	63	94
2	100	10	14	1	63	95
2	100	10	14	1	63	96
2	100	10	14	1	62	97
2	100	10	14	1	64	98
2	100	10	14	1	64	99
2	100	10	14	1	63	100
2	100	10	14	2	58	1
2	100	10	14	2	60	2
2	100	10	14	2	61	3
2	100	10	14	2	60	4
2	100	10	14	2	60	5
2	100	10	14	2	63	6
2	100	10	14	2	59	7
2	100	10	14	2	60	8
2	100	10	14	2	59	9
2	100	10	14	2	60	10
2	100	10	14	2	62	11
2	100	10	14	2	63	12
2	100	10	14	2	60	13
2	100	10	14	2	61	14
2	100	10	14	2	61	15
2	100	10	14	2	56	16
2	100	10	14	2	62	17
2	100	10	14	2	61	18
2	100	10	14	2	62	19
2	100	10	14	2	60	20
2	100	10	14	2	61	21
2	100	10	14	2	58	22
2	100	10	14	2	58	23
2	100	10	14	2	60	24
2	100	10	14	2	59	25
2	100	10	14	2	60	26
2	100	10	14	2	63	27
2	100	10	14	2	60	28
2	100	10	14	2	61	29
2	100	10	14	2	60	30
2	100	10	14	2	61	31
2	100	10	14	2	60	32
2	100	10	14	2	61	33
2	100	10	14	2	60	34
2	100	10	14	2	59	35
2	100	10	14	2	59	36
2	100	10	14	2	59	37
2	100	10	14	2	61	38
2	100	10	14	2	62	39
2	100	10	14	2	61	40
2	100	10	14	2	61	41
2	100	10	14	2	60	42
2	100	10	14	2	62	43
2	100	10	14	2	60	44
2	100	10	14	2	63	45
2	100	10	14	2	61	46
2	100	10	14	2	60	47
2	100	10	14	2	60	48
2	100	10	14	2	60	49
2	100	10	14	2	60	50
2	100	10	14	2	62	51
2	100	10	14	2	60	52
2	100	10	14	2	61	53
2	100	10	14	2	61	54
2	100	10	14	2	60	55
2	100	10	14	2	61	56
2	100	10	14	2	62	57
2	100	10	14	2	59	58
2	100	10	14	2	61	59
2	100	10	14	2	62	60
2	100	10	14	2	61	61
2	100	10	14	2	60	62
2	100	10	14	2	61	63
2	100	10	14	2	59	64
2	100	10	14	2	61	65
2	100	10	14	2	59	66
2	100	10	14	2	61	67
2	100	10	14	2	61	68
2	100	10	14	2	61	69
2	100	10	14	2	61	70
2	100	10	14	2	62	71
2	100	10	14	2	61	72
2	100	10	14	2	60	73
2	100	10	14	2	59	74
2	100	10	14	2	59	75
2	100	10	14	2	60	76
2	100	10	14	2	62	77
2	100	10	14	2	59	78
2	100	10	14	2	61	79
2	100	10	14	2	60	80
2	100	10	14	2	61	81
2	100	10	14	2	58	82
2	100	10	14	2	59	83
2	100	10	14	2	61	84
2	100	10	14	2	60	85
2	100	10	14	2	59	86
2	100	10	14	2	61	87
2	100	10	14	2	61	88
2	100	10	14	2	59	89
2	100	10	14	2	60	90
2	100	10	14	2	62	91
2	100	10	14	2	61	92
2	100	10	14	2	60	93
2	100	10	14	2	64	94
2	100	10	14	2	61	95
2	100	10	14	2	61	96
2	100	10	14	2	60	97
2	100	10	14	2	62	98
2	100	10	14	2	63	99
2	100	10	14	2	61	100
